V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31
0.896551724137931,0.742857142857143,0.714285714285714,0.56043956043956,0.595959595959596,0.591836734693878,0.591836734693878,0.534883720930233,0.55952380952381,0.2,0,0.726027397260274,0.51219512195122,0.692307692307692,0.68,0.550561797752809,0.619047619047619,0.915094339622642,0.909090909090909,0.782608695652174,0.676470588235294,0.58,0.462962962962963,0.701030927835051,0.693333333333333,0.822033898305085,0.639344262295082,0.575757575757576,0.75,0.918367346938776,0.785714285714286
0.91025641025641,0.779874213836478,0.643979057591623,0.5,0.459119496855346,0.455696202531646,0.455696202531646,0.483660130718954,0.445205479452055,0.780821917808219,0.726027397260274,0,0.575,0.5625,0.835227272727273,0.58433734939759,0.460122699386503,0.911330049261084,0.913705583756345,0.905405405405405,0.840236686390533,0.835526315789474,0.788461538461538,0.681818181818182,0.725,0.781094527363184,0.756578947368421,0.701298701298701,0.56140350877193,0.878306878306878,0.816326530612245
0.895833333333333,0.75,0.682432432432432,0.658914728682171,0.659259259259259,0.656716417910448,0.656716417910448,0.645161290322581,0.652892561983471,0.609756097560976,0.51219512195122,0.575,0,0.72289156626506,0.78448275862069,0.513043478260869,0.52755905511811,0.909722222222222,0.905109489051095,0.804878048780488,0.693069306930693,0.63855421686747,0.511904761904762,0.444444444444444,0.409090909090909,0.678832116788321,0.475609756097561,0.341463414634146,0.520325203252032,0.84375,0.674698795180723
0.915492957746479,0.780821917808219,0.634831460674157,0.454545454545455,0.483443708609272,0.48,0.48,0.434782608695652,0.45985401459854,0.753846153846154,0.692307692307692,0.5625,0.72289156626506,0,0.546153846153846,0.568627450980392,0.483870967741935,0.937823834196891,0.935483870967742,0.918518518518519,0.853503184713376,0.841726618705036,0.79020979020979,0.765714285714286,0.817610062893082,0.849246231155779,0.815068493150685,0.773333333333333,0.795811518324607,0.923076923076923,0.887323943661972
0.893333333333333,0.861702127659574,0.845637583892617,0.8,0.81203007518797,0.810606060606061,0.810606060606061,0.791666666666667,0.782608695652174,0.641791044776119,0.68,0.835227272727273,0.78448275862069,0.546153846153846,0,0.786885245901639,0.811594202898551,0.910569105691057,0.905172413793103,0.863636363636364,0.802197802197802,0.767123287671233,0.675324675324675,0.821138211382114,0.78125,0.863309352517986,0.725,0.744444444444444,0.813432835820896,0.931623931623932,0.884615384615385
0.822916666666667,0.602040816326531,0.396825396825397,0.421052631578947,0.446280991735537,0.441666666666667,0.441666666666667,0.409090909090909,0.411214953271028,0.640449438202247,0.550561797752809,0.58433734939759,0.513043478260869,0.568627450980392,0.786885245901639,0,0.298245614035088,0.913907284768212,0.909722222222222,0.820224719101124,0.736363636363636,0.666666666666667,0.565217391304348,0.674242424242424,0.6875,0.802547770700637,0.693069306930693,0.611650485436893,0.722972972972973,0.931034482758621,0.864077669902913
0.868421052631579,0.669565217391304,0.475524475524476,0.338983050847458,0.285714285714286,0.279661016949153,0.279661016949153,0.309734513274336,0.228571428571429,0.695238095238095,0.619047619047619,0.460122699386503,0.52755905511811,0.483870967741935,0.811594202898551,0.298245614035088,0,0.91566265060241,0.911949685534591,0.847619047619048,0.75,0.704761904761905,0.60377358490566,0.673611111111111,0.706349206349206,0.8,0.71304347826087,0.641025641025641,0.726708074534161,0.937888198757764,0.872881355932203
0.912087912087912,0.930434782608696,0.919540229885057,0.929032258064516,0.925925925925926,0.925465838509317,0.925465838509317,0.926666666666667,0.924137931034483,0.908163265306122,0.915094339622642,0.911330049261084,0.909722222222222,0.937823834196891,0.910569105691057,0.913907284768212,0.91566265060241,0,0.118421052631579,0.903614457831325,0.873873873873874,0.872340425531915,0.876190476190476,0.912162162162162,0.891666666666667,0.720588235294118,0.876190476190476,0.887931034482759,0.89937106918239,0.752212389380531,0.95959595959596
0.904761904761905,0.925925925925926,0.916167664670659,0.925675675675676,0.92258064516129,0.922077922077922,0.922077922077922,0.923076923076923,0.920289855072464,0.901098901098901,0.909090909090909,0.913705583756345,0.905109489051095,0.935483870967742,0.905172413793103,0.909722222222222,0.911949685534591,0.118421052631579,0,0.894736842105263,0.865384615384615,0.862068965517241,0.86734693877551,0.907801418439716,0.884955752212389,0.715384615384615,0.86734693877551,0.880733944954128,0.901960784313726,0.747663551401869,0.956521739130435
0.75,0.693877551020408,0.868421052631579,0.896907216494845,0.894230769230769,0.893203883495146,0.893203883495146,0.891304347826087,0.872093023255814,0.736842105263158,0.782608695652174,0.905405405405405,0.804878048780488,0.918518518518519,0.863636363636364,0.820224719101124,0.847619047619048,0.903614457831325,0.894736842105263,0,0.68,0.575757575757576,0.627906976744186,0.827586206896552,0.724137931034483,0.861386138613861,0.770833333333333,0.727272727272727,0.84,0.948717948717949,0.842105263157895
0.806451612903226,0.819277108433735,0.765151515151515,0.815126050420168,0.817460317460317,0.816,0.816,0.807017543859649,0.787037037037037,0.633333333333333,0.676470588235294,0.840236686390533,0.693069306930693,0.853503184713376,0.802197802197802,0.736363636363636,0.75,0.873873873873874,0.865384615384615,0.68,0,0.553571428571429,0.5,0.740740740740741,0.615384615384615,0.778688524590164,0.690140845070423,0.649350649350649,0.770491803278688,0.925925925925926,0.852941176470588
0.804347826086957,0.784615384615385,0.8,0.792079207920792,0.796296296296296,0.794392523364486,0.794392523364486,0.78125,0.755555555555556,0.5,0.58,0.835526315789474,0.63855421686747,0.841726618705036,0.767123287671233,0.666666666666667,0.704761904761905,0.872340425531915,0.862068965517241,0.575757575757576,0.553571428571429,0,0.391304347826087,0.655172413793103,0.564516129032258,0.737864077669903,0.549019607843137,0.454545454545455,0.702970297029703,0.910112359550562,0.795918367346939
0.824561403508772,0.753424657534247,0.752,0.723809523809524,0.732142857142857,0.72972972972973,0.72972972972973,0.71,0.680851063829787,0.369565217391304,0.462962962962963,0.788461538461538,0.511904761904762,0.79020979020979,0.675324675324675,0.565217391304348,0.60377358490566,0.876190476190476,0.86734693877551,0.627906976744186,0.5,0.391304347826087,0,0.696969696969697,0.46969696969697,0.743362831858407,0.436363636363636,0.409836065573771,0.711711711711712,0.920792079207921,0.836065573770492
0.888888888888889,0.803571428571429,0.75625,0.74468085106383,0.741496598639456,0.73972602739726,0.73972602739726,0.735294117647059,0.715384615384615,0.731182795698925,0.701030927835051,0.681818181818182,0.444444444444444,0.765714285714286,0.821138211382114,0.674242424242424,0.673611111111111,0.912162162162162,0.907801418439716,0.827586206896552,0.740740740740741,0.655172413793103,0.696969696969697,0,0.530612244897959,0.706293706293706,0.597826086956522,0.478260869565217,0.558139534883721,0.865671641791045,0.674418604651163
0.861111111111111,0.808988764044944,0.795774647887324,0.778688524590164,0.782945736434109,0.78125,0.78125,0.769230769230769,0.758928571428571,0.656716417910448,0.693333333333333,0.725,0.409090909090909,0.817610062893082,0.78125,0.6875,0.706349206349206,0.891666666666667,0.884955752212389,0.724137931034483,0.615384615384615,0.564516129032258,0.46969696969697,0.530612244897959,0,0.62280701754386,0.370967741935484,0.276923076923077,0.523364485981308,0.819047619047619,0.634920634920635
0.911504424778761,0.886363636363636,0.847826086956522,0.855421686746988,0.848837209302326,0.847953216374269,0.847953216374269,0.850931677018633,0.831168831168831,0.809090909090909,0.822033898305085,0.781094527363184,0.678832116788321,0.849246231155779,0.863309352517986,0.802547770700637,0.8,0.720588235294118,0.715384615384615,0.861386138613861,0.778688524590164,0.737864077669903,0.743362831858407,0.706293706293706,0.62280701754386,0,0.647619047619048,0.621621621621622,0.716129032258064,0.333333333333333,0.824074074074074
0.824561403508772,0.818181818181818,0.790697674418605,0.781818181818182,0.786324786324786,0.78448275862069,0.78448275862069,0.771428571428571,0.747474747474747,0.584905660377358,0.639344262295082,0.756578947368421,0.475609756097561,0.815068493150685,0.725,0.693069306930693,0.71304347826087,0.876190476190476,0.86734693877551,0.770833333333333,0.690140845070423,0.549019607843137,0.436363636363636,0.597826086956522,0.370967741935484,0.647619047619048,0,0.203703703703704,0.638095238095238,0.815217391304348,0.685185185185185
0.852941176470588,0.771084337349398,0.744360902255639,0.716814159292035,0.725,0.722689075630252,0.722689075630252,0.703703703703704,0.689320388349515,0.517241379310345,0.575757575757576,0.701298701298701,0.341463414634146,0.773333333333333,0.744444444444444,0.611650485436893,0.641025641025641,0.887931034482759,0.880733944954128,0.727272727272727,0.649350649350649,0.454545454545455,0.409836065573771,0.478260869565217,0.276923076923077,0.621621621621622,0.203703703703704,0,0.533333333333333,0.823529411764706,0.610169491525424
0.912280701754386,0.825396825396825,0.796610169491525,0.791139240506329,0.793939393939394,0.792682926829268,0.792682926829268,0.784313725490196,0.777027027027027,0.766355140186916,0.75,0.56140350877193,0.520325203252032,0.795811518324607,0.813432835820896,0.722972972972973,0.726708074534161,0.89937106918239,0.901960784313726,0.84,0.770491803278688,0.702970297029703,0.711711711711712,0.558139534883721,0.523364485981308,0.716129032258064,0.638095238095238,0.533333333333333,0,0.863013698630137,0.769230769230769
0.96551724137931,0.963636363636364,0.93452380952381,0.939189189189189,0.942307692307692,0.941935483870968,0.941935483870968,0.937062937062937,0.934782608695652,0.911111111111111,0.918367346938776,0.878306878306878,0.84375,0.923076923076923,0.931623931623932,0.931034482758621,0.937888198757764,0.752212389380531,0.747663551401869,0.948717948717949,0.925925925925926,0.910112359550562,0.920792079207921,0.865671641791045,0.819047619047619,0.333333333333333,0.815217391304348,0.823529411764706,0.863013698630137,0,0.763157894736842
0.916666666666667,0.882352941176471,0.889763779527559,0.855769230769231,0.855855855855856,0.854545454545454,0.854545454545454,0.848484848484849,0.840425531914894,0.75,0.785714285714286,0.816326530612245,0.674698795180723,0.887323943661972,0.884615384615385,0.864077669902913,0.872881355932203,0.95959595959596,0.956521739130435,0.842105263157895,0.852941176470588,0.795918367346939,0.836065573770492,0.674418604651163,0.634920634920635,0.824074074074074,0.685185185185185,0.610169491525424,0.769230769230769,0.763157894736842,0
